GDW_ID,active_by_year,analysis_year,active_year_source,dam_year_used,dam_year_field_used,dam_rem_year_used,source_area_ha,res_elev_m,dam_dem_median_3x3_m,res_minus_dam_dem_m,source_command_area_path,dem_path,dem_sample_cells,dem_target_resolution_m,dem_elev_min_m,dem_elev_p05_m,dem_elev_p10_m,dem_elev_median_m,dem_elev_p90_m,dem_elev_p95_m,dem_elev_max_m,head_min_m,head_p05_m,head_p10_m,head_median_m,head_p90_m,head_p95_m,head_max_m,pct_below_reservoir,pct_below_reservoir_plus5m,pct_below_reservoir_plus10m,pct_above_reservoir_plus10m,pct_positive_head,pct_head_ge_5m,distance_median_m,distance_p95_m,distance_max_m,far_low_head_pct,flag_tiny_dem_sample_lt_10,flag_above_allowed_gt_5pct,flag_low_positive_head_lt_75pct,flag_low_allowed_head_lt_95pct,flag_reservoir_dem_mismatch_gt_100m,major_flag_count,any_major_flag
2070,True,2015,processed_gdw_dam_year,1983,YEAR_DAM,-99,1683.5976167230517,656.0,645.467529296875,10.532470703125,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,3199,30.0,615.359619140625,621.213134765625,624.9525756835938,660.1257934570312,672.092919921875,675.0005554199219,696.534423828125,-40.534423828125,-19.000555419921874,-16.092919921875,-4.12579345703125,31.047424316406254,34.786865234375,40.640380859375,37.886839637386686,53.36042513285402,72.02250703344795,27.97749296655205,37.886839637386686,32.478899656142545,3999.2917319414764,8478.286907888374,9590.140296934085,0.0,False,True,True,True,False,3,True
2050,True,2015,processed_gdw_dam_year,1987,YEAR_DAM,-99,3368.2279011042515,47.0,46.13627624511719,0.8637237548828125,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,5757,30.0,21.393333435058594,46.72146224975586,47.41258697509765,54.0,59.82068481445313,61.06423721313477,78.63541412353516,-31.635414123535156,-14.064237213134765,-12.820684814453125,-7.0,-0.4125869750976404,0.2785377502441406,25.606666564941406,8.302935556713566,34.79242661108216,72.27722772277228,27.722772277227726,8.302935556713566,2.5013027618551327,7882.495483137689,13446.298951336978,15731.76411639638,0.0,False,True,True,True,False,3,True
2044,True,2015,processed_gdw_dam_year,1988,YEAR_DAM,-99,5129.212334913868,115.0,110.74130249023438,4.258697509765625,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,8510,30.0,76.99415588378906,95.65741195678712,110.87107315063477,121.3605728149414,128.80514831542968,130.44883804321287,166.9636688232422,-51.96366882324219,-15.44883804321289,-13.805148315429687,-6.360572814941406,4.128926849365243,19.342588043212853,38.00584411621094,15.123384253819037,41.750881316098706,71.53936545240893,28.46063454759107,15.123384253819037,9.72972972972973,9926.036699606811,15922.075648970256,17573.97873951423,0.0,False,True,True,True,False,3,True
5169,True,2015,processed_gdw_dam_year,1970,YEAR_DAM,-99,235.93847901026587,489.0,489.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,376,30.0,476.3273010253906,485.3340148925781,488.6927795410156,491.38414001464844,495.6642608642578,496.44578552246094,501.45147705078125,-12.45147705078125,-7.4457855224609375,-6.6642608642578125,-2.3841400146484375,0.307220458984375,3.665985107421875,12.672698974609375,14.095744680851062,81.11702127659575,99.46808510638297,0.5319148936170213,14.095744680851062,3.9893617021276597,1100.181225972597,2046.5499933224628,2253.755183218783,0.0,False,False,True,False,False,1,True
371,True,2015,processed_gdw_dam_year,1974,YEAR_DAM,-99,10315.030409943085,518.0,514.9172973632812,3.08270263671875,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,14356,30.0,484.79852294921875,503.22537994384766,512.4741516113281,525.6159057617188,531.7682189941406,532.7910614013672,549.023193359375,-31.023193359375,-14.791061401367188,-13.768218994140625,-7.61590576171875,5.525848388671875,14.774620056152344,33.20147705078125,14.37029813318473,28.441069935915298,67.07300083588743,32.926999164112566,14.37029813318473,10.337141264976317,11646.090020696149,27761.190033129365,30013.113695155374,11.019782669267206,False,True,True,True,False,3,True
5170,True,2015,processed_gdw_dam_year,1976,YEAR_DAM,-99,521.2963536214069,504.0,504.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,794,30.0,494.03790283203125,500.1296859741211,503.6063507080078,511.08082580566406,514.1223937988282,515.9356842041016,521.413818359375,-17.413818359375,-11.935684204101562,-10.122393798828124,-7.0808258056640625,0.3936492919921903,3.870314025878883,9.96209716796875,12.468513853904282,25.692695214105793,89.16876574307305,10.831234256926953,12.468513853904282,3.9042821158690177,2279.431430192046,4078.042634767889,4550.072238706173,0.0,False,True,True,True,False,3,True
5168,True,2015,processed_gdw_dam_year,1977,YEAR_DAM,-99,492.6088465964966,470.0,468.1629333496094,1.837066650390625,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,759,30.0,460.95654296875,469.21185302734375,470.6504150390625,474.94171142578125,481.02744140625,482.336376953125,485.29144287109375,-15.29144287109375,-12.336376953125,-11.02744140625,-4.94171142578125,-0.6504150390624952,0.7881469726562502,9.04345703125,8.300395256916996,50.72463768115942,85.24374176548089,14.756258234519104,8.300395256916996,1.0540184453227932,1835.712867457131,4194.420239586948,4540.058195467041,0.0,False,True,True,True,False,3,True
5177,True,2015,processed_gdw_dam_year,1977,YEAR_DAM,-99,283.93196716577927,560.0,559.4957275390625,0.5042724609375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,455,30.0,548.3629150390625,557.51748046875,559.6107666015625,565.7361450195312,570.674462890625,571.6138488769532,573.8930053710938,-13.89300537109375,-11.613848876953124,-10.674462890625,-5.73614501953125,0.38923339843750016,2.482519531249997,11.6370849609375,11.868131868131867,43.956043956043956,85.49450549450549,14.505494505494507,11.868131868131867,3.076923076923077,1476.5494775122227,2221.331167962031,2394.3514745717343,0.0,False,True,True,True,False,3,True
5162,True,2015,processed_gdw_dam_year,1979,YEAR_DAM,-99,498.2561930926407,522.0,522.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,777,30.0,510.0929870605469,518.4691528320312,520.9901245117187,524.8171997070312,528.1278442382812,528.9069580078125,532.233154296875,-10.233154296875,-6.9069580078124995,-6.1278442382812495,-2.81719970703125,1.0098754882812497,3.5308471679687443,11.907012939453125,14.157014157014158,80.43758043758044,99.87129987129987,0.1287001287001287,14.157014157014158,4.1184041184041185,1950.685448989106,4420.976737091919,4870.747228067089,0.0,False,False,True,False,False,1,True
1945,True,2015,processed_gdw_dam_year,1980,YEAR_DAM,-99,3586.3955491949923,466.0,466.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,4830,30.0,451.43792724609375,465.8203857421875,466.8706512451172,473.0848083496094,479.0160766601563,480.2187561035156,485.21026611328125,-19.21026611328125,-14.218756103515625,-13.01607666015625,-7.084808349609375,-0.8706512451171871,0.17961425781250018,14.56207275390625,6.190476190476191,36.3768115942029,71.7184265010352,28.2815734989648,6.190476190476191,2.5051759834368528,4732.87256123059,9196.687301652813,10337.672486847052,0.0,False,True,True,True,False,3,True
1948,True,2015,processed_gdw_dam_year,1980,YEAR_DAM,-99,2202.3850392327186,504.0,503.9626159667969,0.037384033203125,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,3038,30.0,490.2674560546875,499.68108520507815,503.7682312011719,509.6489715576172,515.1356750488281,516.5609497070312,520.1854858398438,-16.18548583984375,-12.56094970703125,-11.135675048828125,-5.6489715576171875,0.231768798828126,4.318914794921875,13.7325439453125,12.475312705727452,46.24753127057274,84.03554970375247,15.96445029624753,12.475312705727452,4.772876892692561,3771.392970389701,8119.438676946185,8829.410188890843,0.0,False,True,True,True,False,3,True
5163,True,2015,processed_gdw_dam_year,1980,YEAR_DAM,-99,244.57373585893194,536.0,534.7476196289062,1.25238037109375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,408,30.0,525.7683715820312,531.6834869384766,534.4173828125,538.0323791503906,541.3031616210938,542.1217590332031,544.2800903320312,-8.28009033203125,-6.121759033203125,-5.30316162109375,-2.032379150390625,1.5826171875000008,4.316513061523436,10.23162841796875,19.11764705882353,86.76470588235294,100.0,0.0,19.11764705882353,4.411764705882353,1319.8389297730241,2520.433645977621,2843.048768223732,0.0,False,False,True,False,False,1,True
1951,True,2015,processed_gdw_dam_year,1992,YEAR_DAM,-99,10127.443027343581,521.0,521.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,13698,30.0,489.2475891113281,511.15464782714844,520.0911499023438,527.353515625,533.5661193847657,534.5642272949219,541.8802490234375,-20.8802490234375,-13.564227294921874,-12.566119384765624,-6.353515625,0.9088500976562615,9.845352172851557,31.752410888671875,12.629580960724192,41.45860709592641,73.30267192290846,26.697328077091548,12.629580960724192,7.234632793108483,7663.14269165736,16976.553225359283,19238.94458209013,0.0,False,True,True,True,False,3,True
6656,True,2015,processed_gdw_dam_year,1901,YEAR_DAM,-99,11.617207630982143,1390.0,1378.431884765625,11.568115234375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,46,30.0,1363.8709716796875,1368.5602416992188,1371.5853271484375,1375.395751953125,1396.858642578125,1402.9335021972656,1408.5338134765625,-18.5338134765625,-12.933502197265625,-6.858642578125,14.604248046875,18.4146728515625,21.43975830078125,26.1290283203125,82.6086956521739,86.95652173913044,93.47826086956522,6.521739130434782,82.6086956521739,80.43478260869566,305.6638304546086,625.3980812812779,649.9470107800333,0.0,False,True,False,True,False,2,True
6684,True,2015,processed_gdw_dam_year,1922,YEAR_DAM,-99,179.23779582606628,1046.0,1046.8638916015625,-0.8638916015625,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,347,30.0,1022.97900390625,1028.0995971679688,1031.357421875,1051.46142578125,1061.0519287109375,1065.5522583007812,1104.13671875,-58.13671875,-19.55225830078125,-15.0519287109375,-5.46142578125,14.642578125000016,17.900402832031247,23.02099609375,32.564841498559076,48.99135446685879,72.62247838616715,27.37752161383285,32.564841498559076,23.34293948126801,969.2378993176891,2348.2897649660667,2610.9247500102433,0.0,False,True,True,True,False,3,True
2035,True,2015,processed_gdw_dam_year,1943,YEAR_DAM,-99,2651.331746583881,534.0,535.7216796875,-1.7216796875,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,4449,30.0,498.1549377441406,514.059423828125,520.8169921875,541.1044921875,548.8048461914062,550.5108154296875,563.2755737304688,-29.27557373046875,-16.5108154296875,-14.80484619140625,-7.1044921875,13.183007812500005,19.940576171874973,35.845062255859375,21.622836592492696,38.63789615643965,66.53180489997752,33.46819510002248,21.622836592492696,16.812766913913237,4539.0020402645,12080.273653614695,14481.324620799582,0.0,False,True,True,True,False,3,True
5308,True,2015,processed_gdw_dam_year,1952,YEAR_DAM,-99,89.6280334061224,988.0,989.2286376953125,-1.2286376953125,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,303,30.0,978.073486328125,987.1199951171875,988.0,991.4735107421875,995.72509765625,997.2071655273437,1001.2390747070312,-13.23907470703125,-9.20716552734375,-7.72509765625,-3.4735107421875,0.0,0.8800048828124959,9.926513671875,12.541254125412541,68.64686468646865,96.03960396039604,3.9603960396039604,12.541254125412541,2.31023102310231,2146.5868632479414,4846.407571870503,5064.4037178100725,0.0,False,False,True,False,False,1,True
6663,True,2015,processed_gdw_dam_year,1955,YEAR_DAM,-99,31.352650135095423,697.0,695.9923095703125,1.0076904296875,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,130,30.0,685.8306274414062,693.9865600585938,695.2396606445312,697.7428894042969,703.0590637207031,703.712533569336,706.7193603515625,-9.7193603515625,-6.712533569335937,-6.059063720703125,-0.742889404296875,1.7603393554687514,3.013439941406248,11.16937255859375,44.61538461538462,82.3076923076923,100.0,0.0,44.61538461538462,3.8461538461538463,816.4987991565847,1992.166456549027,2165.5331270934753,0.0,False,False,True,False,False,1,True
6678,True,2015,processed_gdw_dam_year,1957,YEAR_DAM,-99,91.45179198084453,767.0,765.0406494140625,1.9593505859375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,188,30.0,758.3529663085938,762.6185302734375,766.5938720703125,775.7014770507812,782.7770324707031,783.4841278076171,785.1231689453125,-18.1231689453125,-16.484127807617188,-15.777032470703125,-8.70147705078125,0.406127929687506,4.381469726562501,8.64703369140625,12.76595744680851,36.702127659574465,57.446808510638306,42.5531914893617,12.76595744680851,3.723404255319149,557.2363288372396,1383.8254159709202,1605.0932998090327,0.0,False,True,True,True,False,3,True
5356,True,2015,processed_gdw_dam_year,1962,YEAR_DAM,-99,431.65620356266965,1205.0,1203.8980712890625,1.1019287109375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,769,30.0,1185.6978759765625,1197.9444580078125,1205.246923828125,1212.5882568359375,1220.1417236328125,1222.3322021484375,1287.6961669921875,-82.6961669921875,-17.3322021484375,-15.1417236328125,-7.5882568359375,-0.24692382812499655,7.05554199218749,19.3021240234375,9.492847854356306,33.55006501950585,63.97919375812744,36.02080624187256,9.492847854356306,5.721716514954486,2308.9806411271575,3102.134899712566,3368.8918582829315,0.0,False,True,True,True,False,3,True
5309,True,2015,processed_gdw_dam_year,1966,YEAR_DAM,-99,83.443697072645,944.0,964.8543090820312,-20.85430908203125,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,235,30.0,936.7398681640625,941.2794128417969,942.4419677734375,946.9105224609375,961.122265625,967.951544189453,1002.4520874023438,-58.45208740234375,-23.95154418945312,-17.122265624999997,-2.9105224609375,1.5580322265625,2.7205871582031196,7.2601318359375,26.80851063829787,62.12765957446808,77.4468085106383,22.5531914893617,26.80851063829787,0.851063829787234,1352.3647707136438,2352.7095186293045,2565.7903319160423,0.0,False,True,True,True,False,3,True
5306,True,2015,processed_gdw_dam_year,1967,YEAR_DAM,-99,178.76932844699834,973.0,975.2802124023438,-2.28021240234375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,470,30.0,953.922119140625,969.7360870361329,973.779541015625,978.1817321777344,988.8349670410156,996.5274536132813,1031.635009765625,-58.635009765625,-23.52745361328125,-15.834967041015624,-5.181732177734375,-0.7795410156249986,3.2639129638671243,19.077880859375,8.085106382978724,46.808510638297875,76.38297872340426,23.617021276595747,8.085106382978724,4.468085106382979,2431.4572167588703,4625.294274053702,4947.308602649708,0.0,False,True,True,True,False,3,True
5312,True,2015,processed_gdw_dam_year,1967,YEAR_DAM,-99,21.79336218827678,990.0,990.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,88,30.0,984.1207885742188,987.9405303955078,988.8018798828125,991.5694274902344,994.7440124511719,995.1094024658203,997.7523193359375,-7.7523193359375,-5.109402465820312,-4.744012451171875,-1.569427490234375,1.1981201171875,2.0594696044921865,5.87921142578125,23.863636363636363,94.31818181818183,100.0,0.0,23.863636363636363,1.1363636363636365,618.96293979183,986.2570343544579,1085.3202623571012,0.0,False,False,True,False,False,1,True
5292,True,2015,processed_gdw_dam_year,1968,YEAR_DAM,-99,124.38042463689172,1240.0,1242.3662109375,-2.3662109375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,336,30.0,1226.0753173828125,1238.7205200195312,1240.0,1243.8446655273438,1248.6241455078125,1249.5498962402344,1254.0977783203125,-14.0977783203125,-9.549896240234375,-8.6241455078125,-3.84466552734375,0.0,1.27947998046875,13.9246826171875,13.988095238095239,60.71428571428571,95.53571428571429,4.464285714285714,13.988095238095239,1.488095238095238,2293.8914651563914,3211.833387788231,3547.282594600727,0.0,False,False,True,False,False,1,True
5310,True,2015,processed_gdw_dam_year,1968,YEAR_DAM,-99,603.1988251282032,1040.0,1040.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,1178,30.0,1013.3616333007812,1031.2796020507812,1037.5544189453126,1043.926513671875,1053.133154296875,1056.9137390136718,1080.7421875,-40.7421875,-16.913739013671876,-13.133154296875,-3.926513671875,2.445581054687499,8.72039794921874,26.63836669921875,19.60950764006791,59.84719864176571,83.106960950764,16.893039049235995,19.60950764006791,6.8760611205432935,2851.388655712167,5458.7816525272165,5998.2576976844775,0.0,False,True,True,True,False,3,True
5316,True,2015,processed_gdw_dam_year,1968,YEAR_DAM,-99,127.19706026759792,686.0,684.3203125,1.6796875,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,323,30.0,677.960205078125,683.1146545410156,685.0949951171875,690.1511840820312,694.4840087890625,696.7639526367187,700.2201538085938,-14.22015380859375,-10.76395263671875,-8.4840087890625,-4.15118408203125,0.9050048828125001,2.8853454589843706,8.039794921875,22.60061919504644,55.417956656346746,94.11764705882352,5.88235294117647,22.60061919504644,2.1671826625387,1716.4404756524416,3443.2607680668234,3765.2972332709824,0.0,False,True,True,True,False,3,True
6660,True,2015,processed_gdw_dam_year,1969,YEAR_DAM,-99,9.143393000596108,953.0,950.9588012695312,2.04119873046875,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,42,30.0,951.2871704101562,951.7237365722656,951.8970581054688,954.2093811035156,956.6976501464844,956.8686370849609,959.7127075195312,-6.71270751953125,-3.8686370849609375,-3.6976501464843747,-1.209381103515625,1.10294189453125,1.2762634277343745,1.71282958984375,33.33333333333333,95.23809523809523,100.0,0.0,33.33333333333333,0.0,318.1973423987689,524.3052785900338,553.9736329282464,0.0,False,False,True,False,False,1,True
5338,True,2015,processed_gdw_dam_year,1970,YEAR_DAM,-99,1894.283373867495,993.0,992.1868286132812,0.81317138671875,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,3112,30.0,972.7223510742188,992.2458801269531,994.0751342773438,1002.1877136230469,1008.8544860839844,1010.1500946044922,1070.9420166015625,-77.9420166015625,-17.150094604492185,-15.854486083984375,-9.187713623046875,-1.07513427734375,0.7541198730468338,20.27764892578125,7.422879177377892,25.160668380462724,55.077120822622106,44.922879177377894,7.422879177377892,3.2455012853470437,5732.611790404499,9542.037029498271,10232.151334091737,0.0,False,True,True,True,False,3,True
6681,True,2015,processed_gdw_dam_year,1970,YEAR_DAM,-99,35.07778595154049,843.0,839.6318969726562,3.36810302734375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,93,30.0,812.4313354492188,818.510205078125,820.6344848632813,850.1793823242188,868.2084716796875,877.3527221679688,894.5150756835938,-51.51507568359375,-34.35272216796875,-25.2084716796875,-7.17938232421875,22.365515136718745,24.489794921874996,30.56866455078125,33.33333333333333,45.16129032258064,54.83870967741935,45.16129032258064,33.33333333333333,23.655913978494624,684.2546773788783,1666.5247989569566,1798.0705509612471,0.0,False,True,True,True,False,3,True
5313,True,2015,processed_gdw_dam_year,1971,YEAR_DAM,-99,204.3354929328572,974.0,966.65869140625,7.34130859375,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,486,30.0,959.1802978515625,968.2993927001953,972.2947387695312,978.3188171386719,983.8034973144531,985.3976287841797,1013.810302734375,-39.810302734375,-11.397628784179688,-9.803497314453125,-4.318817138671875,1.70526123046875,5.7006072998046875,14.8197021484375,22.839506172839506,56.17283950617284,90.53497942386831,9.465020576131687,22.839506172839506,5.967078189300412,2108.3225466481636,3626.427932478138,3978.463575733916,0.0,False,True,True,True,False,3,True
6673,True,2015,processed_gdw_dam_year,1971,YEAR_DAM,-99,270.30530229117875,679.0,684.5673828125,-5.5673828125,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,552,30.0,666.4699096679688,673.6114196777344,678.2528869628907,688.3224182128906,697.057177734375,698.8404388427734,703.9267578125,-24.9267578125,-19.840438842773438,-18.057177734375,-9.322418212890625,0.7471130371093798,5.388580322265583,12.53009033203125,11.231884057971014,30.07246376811594,53.07971014492754,46.92028985507246,11.231884057971014,5.253623188405797,1133.9354584393996,3216.61780080065,3681.451023533038,0.0,False,True,True,True,False,3,True
6691,True,2015,processed_gdw_dam_year,1972,YEAR_DAM,-99,116.0949565578893,1291.0,1291.0,0.0,C:\Users\ermil\Documents\Africa_Irrigation\Data\Raw\Physical_Envelope_Command_Areas_AnyUse_Hgt15-shp\Physical_Envelope_Command_Areas_AnyUse_Hgt15.shp,C:\Users\ermil\Documents\Africa_Irrigation\Data\Processed\Africa_Elevation_Reprojected.tif,252,30.0,1261.3568115234375,1274.2526245117188,1280.335986328125,1297.1517944335938,1309.330810546875,1312.40732421875,1346.73779296875,-55.73779296875,-21.40732421875,-18.330810546875,-6.15179443359375,10.664013671875006,16.747375488281243,29.6431884765625,25.396825396825395,46.42857142857143,66.66666666666666,33.33333333333333,25.396825396825395,15.476190476190476,779.224233674764,2182.7770271136706,2417.022330522773,0.0,False,True,True,True,False,3,True
